sent_ind,cve_sent_ind,token,label
CVE-2006-6770,0,in,O
CVE-2006-6770,0,the,O
CVE-2006-6770,0,include_path,O
CVE-2006-6770,0,parameter,O
CVE-2006-6770,0,in,O
CVE-2006-6770,0,(,O
CVE-2006-6770,0,1,O
CVE-2006-6770,0,),O
CVE-2006-6770,0,popup.php,O
CVE-2006-6770,0,",",O
CVE-2006-6770,0,(,O
CVE-2006-6770,0,2,O
CVE-2006-6770,0,),O
CVE-2006-6770,0,rss.php,O
CVE-2006-6770,0,",",O
CVE-2006-6770,0,(,O
CVE-2006-6770,0,3,O
CVE-2006-6770,0,),O
CVE-2006-6770,0,ajax_request.php,O
CVE-2006-6770,0,",",O
CVE-2006-6770,0,and,O
CVE-2006-6770,0,(,O
CVE-2006-6770,0,4,O
CVE-2006-6770,0,),O
CVE-2006-6770,0,mediabroadcast.php,O
CVE-2006-6770,0,.,O
CVE-2018-12881,0,Adobe,O
CVE-2018-12881,0,Acrobat,pn
CVE-2018-12881,0,and,O
CVE-2018-12881,0,Reader,pn
CVE-2018-12881,0,versions,O
CVE-2018-12881,0,2018.011.20063,vre
CVE-2018-12881,0,and,=
CVE-2018-12881,0,earlier,<
CVE-2018-12881,0,",",sp
CVE-2018-12881,0,2017.011.30102,vre
CVE-2018-12881,0,and,=
CVE-2018-12881,0,earlier,<
CVE-2018-12881,0,",",sp
CVE-2018-12881,0,and,sp
CVE-2018-12881,0,2015.006.30452,vre
CVE-2018-12881,0,and,=
CVE-2018-12881,0,earlier,<
CVE-2018-12881,0,have,O
CVE-2018-12881,0,an,O
CVE-2018-12881,0,integer,O
CVE-2018-12881,0,overflow,O
CVE-2018-12881,0,vulnerability,O
CVE-2018-12881,0,.,O
CVE-2018-12881,1,Successful,O
CVE-2018-12881,1,exploitation,O
CVE-2018-12881,1,could,O
CVE-2018-12881,1,lead,O
CVE-2018-12881,1,to,O
CVE-2018-12881,1,information,O
CVE-2018-12881,1,disclosure,O
CVE-2018-12881,1,.,O
CVE-2013-6622,0,Use,O
CVE-2013-6622,0,-,O
CVE-2013-6622,0,after,O
CVE-2013-6622,0,-,O
CVE-2013-6622,0,free,O
CVE-2013-6622,0,vulnerability,O
CVE-2013-6622,0,in,O
CVE-2013-6622,0,the,O
CVE-2013-6622,0,HTMLMediaElement::didMoveToNewDocument,O
CVE-2013-6622,0,function,O
CVE-2013-6622,0,in,O
CVE-2013-6622,0,core,O
CVE-2013-6622,0,/,O
CVE-2013-6622,0,html,O
CVE-2013-6622,0,/,O
CVE-2013-6622,0,HTMLMediaElement.cpp,O
CVE-2013-6622,0,in,O
CVE-2013-6622,0,Blink,O
CVE-2013-6622,0,",",O
CVE-2013-6622,0,as,O
CVE-2013-6622,0,used,O
CVE-2013-6622,0,in,O
CVE-2013-6622,0,Google,O
CVE-2013-6622,0,Chrome,pn
CVE-2013-6622,0,before,<
CVE-2013-6622,0,31.0.1650.48,vre
CVE-2013-6622,0,",",O
CVE-2013-6622,0,allows,O
CVE-2013-6622,0,remote,O
CVE-2013-6622,0,attackers,O
CVE-2013-6622,0,to,O
CVE-2013-6622,0,cause,O
CVE-2013-6622,0,a,O
CVE-2013-6622,0,denial,O
CVE-2013-6622,0,of,O
CVE-2013-6622,0,service,O
CVE-2013-6622,0,or,O
CVE-2013-6622,0,possibly,O
CVE-2013-6622,0,have,O
CVE-2013-6622,0,unspecified,O
CVE-2013-6622,0,other,O
CVE-2013-6622,0,impact,O
CVE-2013-6622,0,via,O
CVE-2013-6622,0,vectors,O
CVE-2013-6622,0,involving,O
CVE-2013-6622,0,the,O
CVE-2013-6622,0,movement,O
CVE-2013-6622,0,of,O
CVE-2013-6622,0,a,O
CVE-2013-6622,0,media,O
CVE-2013-6622,0,element,O
CVE-2013-6622,0,between,O
CVE-2013-6622,0,documents,O
CVE-2013-6622,0,.,O
CVE-2014-4621,0,EMC,O
CVE-2014-4621,0,Documentum,pn
CVE-2014-4621,0,Content,pn
CVE-2014-4621,0,Server,pn
CVE-2014-4621,0,before,<
CVE-2014-4621,0,6.7,vre
CVE-2014-4621,0,SP2,update
CVE-2014-4621,0,P17,update
CVE-2014-4621,0,",",sp
CVE-2014-4621,0,7,vrs
CVE-2014-4621,0,through,<=
CVE-2014-4621,0,P15,update
CVE-2014-4621,0,",",sp
CVE-2014-4621,0,and,sp
CVE-2014-4621,0,7.1,vre
CVE-2014-4621,0,before,<
CVE-2014-4621,0,P08,update
CVE-2014-4621,0,does,O
CVE-2014-4621,0,not,O
CVE-2014-4621,0,properly,O
CVE-2014-4621,0,check,O
CVE-2014-4621,0,authorization,O
CVE-2014-4621,0,for,O
CVE-2014-4621,0,subtypes,O
CVE-2014-4621,0,of,O
CVE-2014-4621,0,protected,O
CVE-2014-4621,0,system,O
CVE-2014-4621,0,types,O
CVE-2014-4621,0,",",O
CVE-2014-4621,0,which,O
CVE-2014-4621,0,allows,O
CVE-2014-4621,0,remote,O
CVE-2014-4621,0,authenticated,O
CVE-2014-4621,0,users,O
CVE-2014-4621,0,to,O
CVE-2014-4621,0,obtain,O
CVE-2014-4621,0,super,O
CVE-2014-4621,0,-,O
CVE-2014-4621,0,user,O
CVE-2014-4621,0,privileges,O
CVE-2014-4621,0,for,O
CVE-2014-4621,0,system,O
CVE-2014-4621,0,-,O
CVE-2014-4621,0,object,O
CVE-2014-4621,0,creation,O
CVE-2014-4621,0,",",O
CVE-2014-4621,0,and,O
CVE-2014-4621,0,bypass,O
CVE-2014-4621,0,intended,O
CVE-2014-4621,0,restrictions,O
CVE-2014-4621,0,on,O
CVE-2014-4621,0,data,O
CVE-2014-4621,0,access,O
CVE-2014-4621,0,and,O
CVE-2014-4621,0,server,O
CVE-2014-4621,0,actions,O
CVE-2014-4621,0,",",O
CVE-2014-4621,0,via,O
CVE-2014-4621,0,unspecified,O
CVE-2014-4621,0,vectors,O
CVE-2014-4621,0,.,O
CVE-2013-4065,0,Cross,O
CVE-2013-4065,0,-,O
CVE-2013-4065,0,site,O
CVE-2013-4065,0,scripting,O
CVE-2013-4065,0,(,O
CVE-2013-4065,0,XSS,O
CVE-2013-4065,0,),O
CVE-2013-4065,0,vulnerability,O
CVE-2013-4065,0,in,O
CVE-2013-4065,0,iNotes,O
CVE-2013-4065,0,in,O
CVE-2013-4065,0,IBM,O
CVE-2013-4065,0,Domino,pn
CVE-2013-4065,0,8.5.x,vr
CVE-2013-4065,0,before,<
CVE-2013-4065,0,8.5.3,vre
CVE-2013-4065,0,FP6,update
CVE-2013-4065,0,and,=
CVE-2013-4065,0,9.0.x,vr
CVE-2013-4065,0,before,<
CVE-2013-4065,0,9.0.1,vre
CVE-2013-4065,0,",",O
CVE-2013-4065,0,when,O
CVE-2013-4065,0,ultra,O
CVE-2013-4065,0,-,O
CVE-2013-4065,0,light,O
CVE-2013-4065,0,mode,O
CVE-2013-4065,0,is,O
CVE-2013-4065,0,enabled,O
CVE-2013-4065,0,",",O
CVE-2013-4065,0,allows,O
CVE-2013-4065,0,remote,O
CVE-2013-4065,0,attackers,O
CVE-2013-4065,0,to,O
CVE-2013-4065,0,inject,O
CVE-2013-4065,0,arbitrary,O
CVE-2013-4065,0,web,O
CVE-2013-4065,0,script,O
CVE-2013-4065,0,or,O
CVE-2013-4065,0,HTML,O
CVE-2013-4065,0,via,O
CVE-2013-4065,0,active,O
CVE-2013-4065,0,content,O
CVE-2013-4065,0,in,O
CVE-2013-4065,0,an,O
CVE-2013-4065,0,e,O
CVE-2013-4065,0,-,O
CVE-2013-4065,0,mail,O
CVE-2013-4065,0,message,O
CVE-2013-4065,0,",",O
CVE-2013-4065,0,aka,O
CVE-2013-4065,0,SPR,O
CVE-2013-4065,0,TCLE98ZKRP,O
CVE-2013-4065,0,.,O
CVE-2009-3060,0,Multiple,O
CVE-2009-3060,0,cross,O
CVE-2009-3060,0,-,O
CVE-2009-3060,0,site,O
CVE-2009-3060,0,scripting,O
CVE-2009-3060,0,(,O
CVE-2009-3060,0,XSS,O
CVE-2009-3060,0,),O
CVE-2009-3060,0,vulnerabilities,O
CVE-2009-3060,0,in,O
CVE-2009-3060,0,Joker,O
CVE-2009-3060,0,Board,O
CVE-2009-3060,0,(,O
CVE-2009-3060,0,aka,O
CVE-2009-3060,0,JBoard,pn
CVE-2009-3060,0,),O
CVE-2009-3060,0,2,vre
CVE-2009-3060,0,and,=
CVE-2009-3060,0,earlier,<
CVE-2009-3060,0,allow,O
CVE-2009-3060,0,remote,O
CVE-2009-3060,0,attackers,O
CVE-2009-3060,0,to,O
CVE-2009-3060,0,inject,O
CVE-2009-3060,0,arbitrary,O
CVE-2009-3060,0,web,O
CVE-2009-3060,0,script,O
CVE-2009-3060,0,or,O
CVE-2009-3060,0,HTML,O
CVE-2009-3060,0,via,O
CVE-2009-3060,0,(,O
CVE-2009-3060,0,1,O
CVE-2009-3060,0,),O
CVE-2009-3060,0,the,O
CVE-2009-3060,0,notice,O
CVE-2009-3060,0,parameter,O
CVE-2009-3060,0,to,O
CVE-2009-3060,0,editform.php,O
CVE-2009-3060,0,",",O
CVE-2009-3060,0,(,O
CVE-2009-3060,0,2,O
CVE-2009-3060,0,),O
CVE-2009-3060,0,the,O
CVE-2009-3060,0,edit_user_message,O
CVE-2009-3060,0,parameter,O
CVE-2009-3060,0,to,O
CVE-2009-3060,0,core,O
CVE-2009-3060,0,/,O
CVE-2009-3060,0,edit_user_message.php,O
CVE-2009-3060,0,",",O
CVE-2009-3060,0,or,O
CVE-2009-3060,0,(,O
CVE-2009-3060,0,3,O
CVE-2009-3060,0,),O
CVE-2009-3060,0,the,O
CVE-2009-3060,0,user_title,O
CVE-2009-3060,0,parameter,O
CVE-2009-3060,0,to,O
CVE-2009-3060,0,inc,O
CVE-2009-3060,0,/,O
CVE-2009-3060,0,head.inc.php,O
CVE-2009-3060,0,",",O
CVE-2009-3060,0,reachable,O
CVE-2009-3060,0,through,O
CVE-2009-3060,0,any,O
CVE-2009-3060,0,PHP,O
CVE-2009-3060,0,script,O
CVE-2009-3060,0,.,O
CVE-2011-0152,0,WebKit,O
CVE-2011-0152,0,",",O
CVE-2011-0152,0,as,O
CVE-2011-0152,0,used,O
CVE-2011-0152,0,in,O
CVE-2011-0152,0,Apple,O
CVE-2011-0152,0,iTunes,pn
CVE-2011-0152,0,before,<
CVE-2011-0152,0,10.2,vre
CVE-2011-0152,0,on,O
CVE-2011-0152,0,Windows,O
CVE-2011-0152,0,",",O
CVE-2011-0152,0,allows,O
CVE-2011-0152,0,man,O
CVE-2011-0152,0,-,O
CVE-2011-0152,0,in,O
CVE-2011-0152,0,-,O
CVE-2011-0152,0,the,O
CVE-2011-0152,0,-,O
CVE-2011-0152,0,middle,O
CVE-2011-0152,0,attackers,O
CVE-2011-0152,0,to,O
CVE-2011-0152,0,execute,O
CVE-2011-0152,0,arbitrary,O
CVE-2011-0152,0,code,O
CVE-2011-0152,0,or,O
CVE-2011-0152,0,cause,O
CVE-2011-0152,0,a,O
CVE-2011-0152,0,denial,O
CVE-2011-0152,0,of,O
CVE-2011-0152,0,service,O
CVE-2011-0152,0,(,O
CVE-2011-0152,0,memory,O
CVE-2011-0152,0,corruption,O
CVE-2011-0152,0,and,O
CVE-2011-0152,0,application,O
CVE-2011-0152,0,crash,O
CVE-2011-0152,0,),O
CVE-2011-0152,0,via,O
CVE-2011-0152,0,vectors,O
CVE-2011-0152,0,related,O
CVE-2011-0152,0,to,O
CVE-2011-0152,0,iTunes,O
CVE-2011-0152,0,Store,O
CVE-2011-0152,0,browsing,O
CVE-2011-0152,0,",",O
CVE-2011-0152,0,a,O
CVE-2011-0152,0,different,O
CVE-2011-0152,0,vulnerability,O
CVE-2011-0152,0,than,O
CVE-2011-0152,0,other,O
CVE-2011-0152,0,CVEs,O
CVE-2011-0152,0,listed,O
CVE-2011-0152,0,in,O
CVE-2011-0152,0,APPLE,O
CVE-2011-0152,0,-,O
CVE-2011-0152,0,SA-2011,O
CVE-2011-0152,0,-,O
CVE-2011-0152,0,3,O
CVE-2011-0152,0,-,O
CVE-2011-0152,0,2,O
CVE-2011-0152,0,-,O
CVE-2011-0152,0,1,O
CVE-2011-0152,0,.,O
CVE-2006-5222,0,Multiple,O
CVE-2006-5222,0,PHP,O
CVE-2006-5222,0,remote,O
CVE-2006-5222,0,file,O
CVE-2006-5222,0,inclusion,O
CVE-2006-5222,0,vulnerabilities,O
CVE-2006-5222,0,in,O
CVE-2006-5222,0,Dimension,pn
CVE-2006-5222,0,of,pn
CVE-2006-5222,0,phpBB,pn
CVE-2006-5222,0,0.2.6,vre
CVE-2006-5222,0,and,=
CVE-2006-5222,0,earlier,<
CVE-2006-5222,0,allow,O
CVE-2006-5222,0,remote,O
CVE-2006-5222,0,attackers,O
CVE-2006-5222,0,to,O
CVE-2006-5222,0,execute,O
CVE-2006-5222,0,arbitrary,O
CVE-2006-5222,0,PHP,O
CVE-2006-5222,0,code,O
CVE-2006-5222,0,via,O
CVE-2006-5222,0,a,O
CVE-2006-5222,0,URL,O
CVE-2006-5222,0,in,O
CVE-2006-5222,0,the,O
CVE-2006-5222,0,phpbb_root_path,O
CVE-2006-5222,0,parameter,O
CVE-2006-5222,0,in,O
CVE-2006-5222,1,(,O
CVE-2006-5222,1,1,O
CVE-2006-5222,1,),O
CVE-2006-5222,1,includes,O
CVE-2006-5222,1,/,O
CVE-2006-5222,1,themen_portal_mitte.php,O
CVE-2006-5222,1,or,O
CVE-2006-5222,1,(,O
CVE-2006-5222,1,2,O
CVE-2006-5222,1,),O
CVE-2006-5222,1,includes,O
CVE-2006-5222,1,/,O
CVE-2006-5222,1,logger_engine.php,O
CVE-2006-5222,1,.,O
CVE-2019-7341,0,Reflected,O
CVE-2019-7341,0,-,O
CVE-2019-7341,0,Cross,O
CVE-2019-7341,0,Site,O
CVE-2019-7341,0,Scripting,O
CVE-2019-7341,0,(,O
CVE-2019-7341,0,XSS,O
CVE-2019-7341,0,),O
CVE-2019-7341,0,exists,O
CVE-2019-7341,0,in,O
CVE-2019-7341,0,ZoneMinder,pn
CVE-2019-7341,0,through,<=
CVE-2019-7341,0,1.32.3,vre
CVE-2019-7341,0,",",O
CVE-2019-7341,0,allowing,O
CVE-2019-7341,0,an,O
CVE-2019-7341,0,attacker,O
CVE-2019-7341,0,to,O
CVE-2019-7341,0,execute,O
CVE-2019-7341,0,HTML,O
CVE-2019-7341,0,or,O
CVE-2019-7341,0,JavaScript,O
CVE-2019-7341,0,code,O
CVE-2019-7341,0,via,O
CVE-2019-7341,0,a,O
CVE-2019-7341,0,vulnerable,O
CVE-2019-7341,0,',O
CVE-2019-7341,0,newMonitor[LinkedMonitors,O
CVE-2019-7341,0,],O
CVE-2019-7341,0,',O
CVE-2019-7341,0,parameter,O
CVE-2019-7341,0,value,O
CVE-2019-7341,0,in,O
CVE-2019-7341,0,the,O
CVE-2019-7341,0,view,O
CVE-2019-7341,0,monitor,O
CVE-2019-7341,0,(,O
CVE-2019-7341,0,monitor.php,O
CVE-2019-7341,0,),O
CVE-2019-7341,0,because,O
CVE-2019-7341,0,proper,O
CVE-2019-7341,0,filtration,O
CVE-2019-7341,0,is,O
CVE-2019-7341,0,omitted,O
CVE-2019-7341,0,.,O
CVE-2004-2413,0,SQL,O
CVE-2004-2413,0,injection,O
CVE-2004-2413,0,vulnerability,O
CVE-2004-2413,0,in,O
CVE-2004-2413,0,VP,pn
CVE-2004-2413,0,-,pn
CVE-2004-2413,0,ASP,pn
CVE-2004-2413,0,Shopping,O
CVE-2004-2413,0,Cart,O
CVE-2004-2413,0,4,vrs
CVE-2004-2413,0,through,<=
CVE-2004-2413,0,5,vre
CVE-2004-2413,0,allows,O
CVE-2004-2413,0,remote,O
CVE-2004-2413,0,attackers,O
CVE-2004-2413,0,to,O
CVE-2004-2413,0,execute,O
CVE-2004-2413,0,arbitrary,O
CVE-2004-2413,0,SQL,O
CVE-2004-2413,0,commands,O
CVE-2004-2413,0,via,O
CVE-2004-2413,0,the,O
CVE-2004-2413,0,(,O
CVE-2004-2413,0,1,O
CVE-2004-2413,0,),O
CVE-2004-2413,0,Processed0,O
CVE-2004-2413,0,and,O
CVE-2004-2413,0,(,O
CVE-2004-2413,0,2,O
CVE-2004-2413,0,),O
CVE-2004-2413,0,Processed1,O
CVE-2004-2413,1,parameters,O
CVE-2004-2413,1,in,O
CVE-2004-2413,1,a,O
CVE-2004-2413,1,POST,O
CVE-2004-2413,1,request,O
CVE-2004-2413,1,to,O
CVE-2004-2413,1,shopproductselect.asp,O
CVE-2004-2413,1,.,O
CVE-2017-15576,0,Redmine,pn
CVE-2017-15576,0,before,<
CVE-2017-15576,0,3.2.6,vre
CVE-2017-15576,0,and,=
CVE-2017-15576,0,3.3.x,vr
CVE-2017-15576,0,before,<
CVE-2017-15576,0,3.3.3,vre
CVE-2017-15576,0,mishandles,O
CVE-2017-15576,0,Time,O
CVE-2017-15576,0,Entry,O
CVE-2017-15576,0,rendering,O
CVE-2017-15576,0,in,O
CVE-2017-15576,0,activity,O
CVE-2017-15576,0,views,O
CVE-2017-15576,0,",",O
CVE-2017-15576,0,which,O
CVE-2017-15576,0,allows,O
CVE-2017-15576,0,remote,O
CVE-2017-15576,0,attackers,O
CVE-2017-15576,0,to,O
CVE-2017-15576,0,obtain,O
CVE-2017-15576,0,sensitive,O
CVE-2017-15576,0,information,O
CVE-2017-15576,0,.,O
CVE-2018-17438,0,A,O
CVE-2018-17438,0,SIGFPE,O
CVE-2018-17438,0,signal,O
CVE-2018-17438,0,is,O
CVE-2018-17438,0,raised,O
CVE-2018-17438,0,in,O
CVE-2018-17438,0,the,O
CVE-2018-17438,0,function,O
CVE-2018-17438,0,H5D__select_io,O
CVE-2018-17438,0,(,O
CVE-2018-17438,0,),O
CVE-2018-17438,0,of,O
CVE-2018-17438,0,H5Dselect.c,O
CVE-2018-17438,0,in,O
CVE-2018-17438,0,the,O
CVE-2018-17438,0,HDF,O
CVE-2018-17438,0,HDF5,pn
CVE-2018-17438,0,through,<=
CVE-2018-17438,0,1.10.3,vre
CVE-2018-17438,0,library,O
CVE-2018-17438,0,during,O
CVE-2018-17438,0,an,O
CVE-2018-17438,0,attempted,O
CVE-2018-17438,0,parse,O
CVE-2018-17438,0,of,O
CVE-2018-17438,0,a,O
CVE-2018-17438,0,crafted,O
CVE-2018-17438,0,HDF,O
CVE-2018-17438,0,file,O
CVE-2018-17438,0,",",O
CVE-2018-17438,0,because,O
CVE-2018-17438,0,of,O
CVE-2018-17438,0,incorrect,O
CVE-2018-17438,0,protection,O
CVE-2018-17438,0,against,O
CVE-2018-17438,0,division,O
CVE-2018-17438,0,by,O
CVE-2018-17438,0,zero,O
CVE-2018-17438,0,.,O
CVE-2018-17438,1,It,O
CVE-2018-17438,1,could,O
CVE-2018-17438,1,allow,O
CVE-2018-17438,1,a,O
CVE-2018-17438,1,remote,O
CVE-2018-17438,1,denial,O
CVE-2018-17438,1,of,O
CVE-2018-17438,1,service,O
CVE-2018-17438,1,attack,O
CVE-2018-17438,1,.,O
CVE-2019-2451,0,Vulnerability,O
CVE-2019-2451,0,in,O
CVE-2019-2451,0,the,O
CVE-2019-2451,0,Oracle,O
CVE-2019-2451,0,VM,pn
CVE-2019-2451,0,VirtualBox,pn
CVE-2019-2451,0,component,O
CVE-2019-2451,0,of,O
CVE-2019-2451,0,Oracle,O
CVE-2019-2451,0,Virtualization,O
CVE-2019-2451,0,(,O
CVE-2019-2451,0,subcomponent,O
CVE-2019-2451,0,:,O
CVE-2019-2451,0,Core,O
CVE-2019-2451,0,),O
CVE-2019-2451,0,.,O
CVE-2019-2451,1,Supported,O
CVE-2019-2451,1,versions,O
CVE-2019-2451,1,that,O
CVE-2019-2451,1,are,O
CVE-2019-2451,1,affected,O
CVE-2019-2451,1,are,O
CVE-2019-2451,1,prior,<
CVE-2019-2451,1,to,<
CVE-2019-2451,1,5.2.24,vre
CVE-2019-2451,1,and,sp
CVE-2019-2451,1,prior,<
CVE-2019-2451,1,to,<
CVE-2019-2451,1,6.0.2,vre
CVE-2019-2451,1,.,O
CVE-2019-2451,2,Easily,O
CVE-2019-2451,2,exploitable,O
CVE-2019-2451,2,vulnerability,O
CVE-2019-2451,2,allows,O
CVE-2019-2451,2,low,O
CVE-2019-2451,2,privileged,O
CVE-2019-2451,2,attacker,O
CVE-2019-2451,2,with,O
CVE-2019-2451,2,logon,O
CVE-2019-2451,2,to,O
CVE-2019-2451,2,the,O
CVE-2019-2451,2,infrastructure,O
CVE-2019-2451,2,where,O
CVE-2019-2451,2,Oracle,O
CVE-2019-2451,2,VM,O
CVE-2019-2451,2,VirtualBox,O
CVE-2019-2451,2,executes,O
CVE-2019-2451,2,to,O
CVE-2019-2451,2,compromise,O
CVE-2019-2451,2,Oracle,O
CVE-2019-2451,2,VM,O
CVE-2019-2451,2,VirtualBox,O
CVE-2019-2451,2,.,O
CVE-2019-2451,3,While,O
CVE-2019-2451,3,the,O
CVE-2019-2451,3,vulnerability,O
CVE-2019-2451,3,is,O
CVE-2019-2451,3,in,O
CVE-2019-2451,3,Oracle,O
CVE-2019-2451,3,VM,O
CVE-2019-2451,3,VirtualBox,O
CVE-2019-2451,3,",",O
CVE-2019-2451,3,attacks,O
CVE-2019-2451,3,may,O
CVE-2019-2451,3,significantly,O
CVE-2019-2451,3,impact,O
CVE-2019-2451,3,additional,O
CVE-2019-2451,3,products,O
CVE-2019-2451,3,.,O
CVE-2019-2451,4,Successful,O
CVE-2019-2451,4,attacks,O
CVE-2019-2451,4,of,O
CVE-2019-2451,4,this,O
CVE-2019-2451,4,vulnerability,O
CVE-2019-2451,4,can,O
CVE-2019-2451,4,result,O
CVE-2019-2451,4,in,O
CVE-2019-2451,4,unauthorized,O
CVE-2019-2451,4,access,O
CVE-2019-2451,4,to,O
CVE-2019-2451,4,critical,O
CVE-2019-2451,4,data,O
CVE-2019-2451,4,or,O
CVE-2019-2451,4,complete,O
CVE-2019-2451,4,access,O
CVE-2019-2451,4,to,O
CVE-2019-2451,4,all,O
CVE-2019-2451,4,Oracle,O
CVE-2019-2451,4,VM,O
CVE-2019-2451,4,VirtualBox,O
CVE-2019-2451,4,accessible,O
CVE-2019-2451,4,data,O
CVE-2019-2451,4,.,O
CVE-2019-2451,5,CVSS,O
CVE-2019-2451,6,3,O
CVE-2019-2451,6,Base,O
CVE-2019-2451,6,Score,O
CVE-2019-2451,6,6.5,O
CVE-2019-2451,7,(,O
CVE-2019-2451,7,Confidentiality,O
CVE-2019-2451,7,impacts,O
CVE-2019-2451,7,),O
CVE-2019-2451,7,.,O
CVE-2019-2451,8,CVSS,O
CVE-2019-2451,8,Vector,O
CVE-2019-2451,8,:,O
CVE-2019-2451,9,(,O
CVE-2019-2451,9,CVSS:3.0/AV,O
CVE-2019-2451,9,:,O
CVE-2019-2451,10,L,O
CVE-2019-2451,10,/,O
CVE-2019-2451,10,AC,O
CVE-2019-2451,10,:,O
CVE-2019-2451,11,L,O
CVE-2019-2451,11,/,O
CVE-2019-2451,11,PR,O
CVE-2019-2451,11,:,O
CVE-2019-2451,12,L,O
CVE-2019-2451,12,/,O
CVE-2019-2451,12,UI,O
CVE-2019-2451,12,:,O
CVE-2019-2451,12,N,O
CVE-2019-2451,12,/,O
CVE-2019-2451,12,S,O
CVE-2019-2451,12,:,O
CVE-2019-2451,13,C,O
CVE-2019-2451,13,/,O
CVE-2019-2451,13,C,O
CVE-2019-2451,13,:,O
CVE-2019-2451,14,H,O
CVE-2019-2451,14,/,O
CVE-2019-2451,14,I,O
CVE-2019-2451,14,:,O
CVE-2019-2451,15,N,O
CVE-2019-2451,15,/,O
CVE-2019-2451,15,A,O
CVE-2019-2451,15,:,O
CVE-2019-2451,15,N,O
CVE-2019-2451,15,),O
CVE-2019-2451,15,.,O
CVE-2018-18943,0,An,O
CVE-2018-18943,0,issue,O
CVE-2018-18943,0,was,O
CVE-2018-18943,0,discovered,O
CVE-2018-18943,0,in,O
CVE-2018-18943,0,baserCMS,pn
CVE-2018-18943,0,before,<
CVE-2018-18943,0,4.1.4,vre
CVE-2018-18943,0,.,O
CVE-2018-18943,1,In,O
CVE-2018-18943,1,the,O
CVE-2018-18943,1,Register,O
CVE-2018-18943,1,New,O
CVE-2018-18943,1,Category,O
CVE-2018-18943,1,feature,O
CVE-2018-18943,1,of,O
CVE-2018-18943,1,the,O
CVE-2018-18943,1,Upload,O
CVE-2018-18943,1,menu,O
CVE-2018-18943,1,",",O
CVE-2018-18943,1,the,O
CVE-2018-18943,1,category,O
CVE-2018-18943,1,name,O
CVE-2018-18943,1,can,O
CVE-2018-18943,1,be,O
CVE-2018-18943,1,used,O
CVE-2018-18943,1,for,O
CVE-2018-18943,1,XSS,O
CVE-2018-18943,1,via,O
CVE-2018-18943,1,the,O
CVE-2018-18943,1,data[UploaderCategory][name,O
CVE-2018-18943,1,],O
CVE-2018-18943,1,parameter,O
CVE-2018-18943,1,to,O
CVE-2018-18943,1,an,O
CVE-2018-18943,1,admin,O
CVE-2018-18943,1,/,O
CVE-2018-18943,1,uploader,O
CVE-2018-18943,2,/,O
CVE-2018-18943,2,uploader_categories,O
CVE-2018-18943,2,/,O
CVE-2018-18943,2,edit,O
CVE-2018-18943,2,URI,O
CVE-2018-18943,2,.,O
CVE-2014-10058,0,In,O
CVE-2014-10058,0,Android,O
CVE-2014-10058,0,before,O
CVE-2014-10058,0,2018,O
CVE-2014-10058,0,-,O
CVE-2014-10058,0,4,O
CVE-2014-10058,0,-,O
CVE-2014-10058,0,5,O
CVE-2014-10058,0,or,O
CVE-2014-10058,0,earlier,O
CVE-2014-10058,0,security,O
CVE-2014-10058,0,patch,O
CVE-2014-10058,0,level,O
CVE-2014-10058,0,on,O
CVE-2014-10058,0,Qualcomm,O
CVE-2014-10058,0,Snapdragon,O
CVE-2014-10058,0,Mobile,O
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,210/SD,pn
CVE-2014-10058,0,212/SD,pn
CVE-2014-10058,0,205,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,400,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,425,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,427,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,430,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,435,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,450,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,617,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,625,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,650/52,pn
CVE-2014-10058,0,",",pn
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,800,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,SD,pn
CVE-2014-10058,0,845,pn
CVE-2014-10058,0,",",sp
CVE-2014-10058,0,and,sp
CVE-2014-10058,0,Snapdragon_High_Med_2016,pn
CVE-2014-10058,0,",",O
CVE-2014-10058,0,unauthorized,O
CVE-2014-10058,0,users,O
CVE-2014-10058,0,can,O
CVE-2014-10058,0,potentially,O
CVE-2014-10058,0,modify,O
CVE-2014-10058,0,system,O
CVE-2014-10058,0,time,O
CVE-2014-10058,0,.,O
CVE-2015-1093,0,FontParser,O
CVE-2015-1093,0,in,O
CVE-2015-1093,0,Apple,O
CVE-2015-1093,0,iOS,pn
CVE-2015-1093,0,before,<
CVE-2015-1093,0,8.3,vre
